track_id,song_id,artist_id,artist_name,song_title,release,release_year,duration,artist_familiarity,artist_hotttnesss,genre,top_tags,n_words,nnz_words,l2_norm,is_test,dot_rank1_song,dot_rank1_score,dot_rank2_song,dot_rank2_score,dot_rank3_song,dot_rank3_score,centered_dot_rank1_song,centered_dot_rank1_score,centered_dot_rank2_song,centered_dot_rank2_score,centered_dot_rank3_song,centered_dot_rank3_score,correlation_rank1_song,correlation_rank1_score,correlation_rank2_song,correlation_rank2_score,correlation_rank3_song,correlation_rank3_score,cosine_rank1_song,cosine_rank1_score,cosine_rank2_song,cosine_rank2_score,cosine_rank3_song,cosine_rank3_score,tfidf_dot_rank1_song,tfidf_dot_rank1_score,tfidf_dot_rank2_song,tfidf_dot_rank2_score,tfidf_dot_rank3_song,tfidf_dot_rank3_score,tfidf_centered_dot_rank1_song,tfidf_centered_dot_rank1_score,tfidf_centered_dot_rank2_song,tfidf_centered_dot_rank2_score,tfidf_centered_dot_rank3_song,tfidf_centered_dot_rank3_score,tfidf_correlation_rank1_song,tfidf_correlation_rank1_score,tfidf_correlation_rank2_song,tfidf_correlation_rank2_score,tfidf_correlation_rank3_song,tfidf_correlation_rank3_score,tfidf_cosine_rank1_song,tfidf_cosine_rank1_score,tfidf_cosine_rank2_song,tfidf_cosine_rank2_score,tfidf_cosine_rank3_song,tfidf_cosine_rank3_score
TRJXNZL128F92E54EE,SOQUZCC12A8C140463,AR81DGA1187B9A0A43,Reik,Quedate,Secuencia,0,202.37016,0.648878031936,0.580683445284,latin,latin; pop; cool; fun; latin pop,210,64,35.832946,0,Los Van Van - El Negro Está Cocinando,2002.0,Juanes - Tu Y Yo,1686.0,Tego Calderon - Al Natural (Amended Version),1673.0,Los Van Van - El Negro Está Cocinando,1949.9874999999656,Juanes - Tu Y Yo,1637.455000000003,Tego Calderon - Al Natural (Amended Version),1610.2200000000137,Gilberto Santa Rosa - Ni Te Llamo Ni Te Busco,0.8279530909899495,Aventura - Todavía Me Amas,0.8220633955761203,Malu - Llanto Lloro,0.8045922549239005,Gilberto Santa Rosa - Ni Te Llamo Ni Te Busco,0.8315872982003084,Aventura - Todavía Me Amas,0.8260536790580612,Malu - Llanto Lloro,0.8083059349855397,Juanes - Tu Y Yo,453.1004905472452,KALIMBA - Se Te Olvido,442.66037749755424,David Bisbal - Quien Me Iba A Decir,428.194822626861,Juanes - Tu Y Yo,418.01747833023506,KALIMBA - Se Te Olvido,413.28852203482904,David Bisbal - Quien Me Iba A Decir,395.1618169224672,Malu - No Voy A Cambiar,0.6176564652515395,KALIMBA - Se Te Olvido,0.6068583945847895,Elvis Crespo - Vuelve Conmigo,0.604931860921676,Malu - No Voy A Cambiar,0.63348150638916,KALIMBA - Se Te Olvido,0.6229438610763681,Elvis Crespo - Vuelve Conmigo,0.6176540748472196
TRLILBA128F42158A3,SOPPWVJ12A6D4F7915,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Volveré,Vivir,1997,277.9424,0.827357260054,0.752927890401,latin,favourite; latin; pop; spanish; latin pop,209,60,33.719431,0,Victor Manuelle - Lloré Lloré,1540.0,Tego Calderon - Al Natural (Amended Version),1532.0,Puerto Rican Power - Me Tiene Loco,1411.0,Victor Manuelle - Lloré Lloré,1489.127499999991,Tego Calderon - Al Natural (Amended Version),1466.2100000000057,Los Van Van - El Negro Está Cocinando,1352.4937499999828,Joe Veras - Intentalo tu,0.7050780604016609,Raulin Rodriguez - ya No,0.69733442300252,Natalia Oreiro - Gitano Corazon,0.6954123686917134,Joe Veras - Intentalo tu,0.7132860159735198,Raulin Rodriguez - ya No,0.7047160219839157,Natalia Oreiro - Gitano Corazon,0.7033752313996001,Willie Colon - Gitana,570.9545247000758,Juanes - Tu Y Yo,516.1426363852205,Aventura - Obsesion (English Remix_ Album Version),516.0527646106835,Willie Colon - Gitana,525.7847641038467,Aventura - Obsesion (English Remix_ Album Version),480.7979503805774,Juanes - Tu Y Yo,479.6759139594173,Aventura - Obsesion (English Remix_ Album Version),0.6418605955588544,Victor Manuelle - Lloré Lloré,0.6306676021631102,Sanalejo - Mujer Calavera,0.6262153518534908,Aventura - Obsesion (English Remix_ Album Version),0.6569922372070511,Victor Manuelle - Lloré Lloré,0.6439278459689816,Sanalejo - Mujer Calavera,0.6405421920439947
TRNXCMJ128F4295BC6,SOCYFSR12AB018C4AF,AR6PJ8R1187FB5AD70,Shakira,Donde Estas Corazon,The Remixes,1997,526.34077,0.83317856089,0.682263176764,latin,latin; Shakira; spanish; dance; Colombia,235,68,40.914545,0,Rey Ruiz - No Existe Un Lugar,1868.0,Los Van Van - El Negro Está Cocinando,1621.0,Tego Calderon - Al Natural (Amended Version),1527.0,Rey Ruiz - No Existe Un Lugar,1822.5699999999883,Los Van Van - El Negro Está Cocinando,1566.1374999999762,Tego Calderon - Al Natural (Amended Version),1460.7800000000111,Rosana - Nadie mas que yo (directo Las Ventas),0.7576177968446102,Mecano - Cenando En Paris,0.7395760097340409,Maldita Vecindad Y Los Hijos Del Quinto Patio - Morenaza,0.717430077336041,Rosana - Nadie mas que yo (directo Las Ventas),0.7623361782989397,Mecano - Cenando En Paris,0.7430553759796567,Maldita Vecindad Y Los Hijos Del Quinto Patio - Morenaza,0.7225736669032102,Juanes - Tu Y Yo,479.9166752089362,Aventura - Enséñame A Olvidar,462.1195243307551,Toby Love - Amores Como El Tuyo,439.3692678149569,Juanes - Tu Y Yo,445.4324882158262,Aventura - Enséñame A Olvidar,424.9269681264424,Toby Love - Amores Como El Tuyo,407.2700097265309,Carlos Vives - 19 De Noviembre,0.6192916517465946,Intocable - ¿A Dónde Estabas?,0.604413459576323,Ricardo Montaner - En el último lugar del mundo,0.6018879126621225,Carlos Vives - 19 De Noviembre,0.6321674594857195,Intocable - ¿A Dónde Estabas?,0.6170480549222769,Ricardo Montaner - En el último lugar del mundo,0.6141613084055637
TRNXJGR128F93044E7,SOUGMXP12AB017C76C,AR6PJ8R1187FB5AD70,Shakira,Octavo Día,Shakira MTV Unplugged,1998,363.38893,0.83317856089,0.682263176764,latin,latin; Shakira; pop; political lyrics; Great Lyricists,154,72,20.297783,0,Victor Manuelle - Lloré Lloré,1004.0,Los Van Van - El Negro Está Cocinando,948.0,Tego Calderon - Al Natural (Amended Version),907.0,Victor Manuelle - Lloré Lloré,973.4099999999959,Los Van Van - El Negro Está Cocinando,915.2250000000109,Tego Calderon - Al Natural (Amended Version),867.4399999999924,Malu - Agua De Mayo,0.7681111578529498,Malu - Y Sigo Preguntandome,0.7477452464948416,David Bisbal - Como La Primera Vez,0.7452066430470036,Malu - Agua De Mayo,0.7738504648542559,Malu - Y Sigo Preguntandome,0.75420571824152,David Bisbal - Como La Primera Vez,0.7516373114530417,Aventura - Enséñame A Olvidar,392.3597836369774,Willie Colon - Gitana,384.596814888442,Victor Manuelle - Como Duele,375.91516361310556,Aventura - Enséñame A Olvidar,360.9029510234233,Carlos Vives - El Amor De Mi Tierra,351.6822495276163,Willie Colon - Gitana,348.4699718423374,Malu - Agua De Mayo,0.6688911126719382,Diego Torres - Como Un Haz De Luna,0.6461925807348827,David Bisbal - Como La Primera Vez,0.6229293795058708,Malu - Agua De Mayo,0.6801457129128257,Diego Torres - Como Un Haz De Luna,0.6571378849581353,David Bisbal - Como La Primera Vez,0.6366537168845762
TROBWIG12903CB0FD7,SODWRNB12AB0183B3B,ARGN0KR1187B991A99,Camila,Entre Tus Alas,Dejarte De Amar,2010,245.99465,0.773552650161,0.582389821119,latin,latin pop; dejarte de amar,171,56,30.182777,0,Victor Manuelle - Lloré Lloré,1308.0,David Bisbal - Quien Me Iba A Decir,1299.0,Fanny Lu - Es Por Ti,1280.0,Victor Manuelle - Lloré Lloré,1268.4324999999947,David Bisbal - Quien Me Iba A Decir,1257.3500000000017,Fanny Lu - Es Por Ti,1248.4649999999947,Carlos Vives - 19 De Noviembre,0.8158806214442583,Fanny Lu - Es Por Ti,0.7986090887480759,Carlos Vives - Amor Latino,0.7882810532144038,Carlos Vives - 19 De Noviembre,0.8195208037719853,Fanny Lu - Es Por Ti,0.8025887616656597,Carlos Vives - Amor Latino,0.7918395959918446,Gilberto Santa Rosa - Un Montón de Estrellas,436.10043775865586,Aventura - Enséñame A Olvidar,433.4072349267003,Gilberto Santa Rosa - Almas Gemelas,426.7071085610544,Gilberto Santa Rosa - Un Montón de Estrellas,404.03578588942884,Aventura - Enséñame A Olvidar,401.69135335068586,Gilberto Santa Rosa - Almas Gemelas,398.7321039814863,Enrique Iglesias - Lloro Por Ti,0.654788357727551,Malu - Llanto Lloro,0.6375971955512365,Luis Miguel - Pensar En Ti,0.6351750253989957,Enrique Iglesias - Lloro Por Ti,0.6656133421366833,Malu - Llanto Lloro,0.6494213925497083,Luis Miguel - Pensar En Ti,0.6458396748942069
TRPAZDJ128F42881A1,SOGAFMO12D02199AD2,ARYN2M61187B995BD6,Juanes,Rosario Tijeras,Mi Sangre,2004,207.20281,0.794049767206,0.59580527997,latin,latin; spanish; pop; Juanes; rock,198,53,40.087405,0,Los Van Van - El Negro Está Cocinando,1866.0,Tego Calderon - Al Natural (Amended Version),1625.0,Victor Manuelle - Lloré Lloré,1550.0,Los Van Van - El Negro Está Cocinando,1812.2062499999645,Tego Calderon - Al Natural (Amended Version),1560.06999999996,Victor Manuelle - Lloré Lloré,1499.792500000008,Joan Manuel Serrat - La Aristocracia del Barrio,0.8266839582292662,Mercedes Sosa - El Cosechero,0.7583598406171241,Inti Illimani - El Arado,0.7458914223651135,Joan Manuel Serrat - La Aristocracia del Barrio,0.8298251097347298,Mercedes Sosa - El Cosechero,0.7626811957876786,Inti Illimani - El Arado,0.7501689006461261,Gilberto Santa Rosa - Un Montón de Estrellas,579.2673652660634,Victor Manuelle - Como Duele,564.8585720202911,Ruben Blades - Ligia Elena,459.03943064170403,Gilberto Santa Rosa - Un Montón de Estrellas,540.5191384364832,Victor Manuelle - Como Duele,526.9932250743287,Ruben Blades - Ligia Elena,428.38257335328854,Café Quijano - En Algún Rincón,0.602904323863715,Aventura - Me Voy,0.5846476537705618,Carlos Vives - A Las Doce Menos Diez,0.5804631908340248,Café Quijano - En Algún Rincón,0.6156095776277264,Aventura - Me Voy,0.600692101569626,Carlos Vives - A Las Doce Menos Diez,0.5935139295486619
TRPXMGA128F42A98BA,SOGHCII12D021B3225,ARB054P1187B9AD32E,Santana,Esperando,Classic Santana - The Universal Masters Collection,0,358.39955,0.81851267335,0.619988604777,latin,latin; rock; guitar; american; Latin Rock,136,61,21.725561,0,Tego Calderon - Al Natural (Amended Version),463.0,Thalia - Alguien Real (Baby_ I'm In Love),444.0,Gloria Estefan - Nuevo Dia (New Day),373.0,Tego Calderon - Al Natural (Amended Version),414.8400000000048,Thalia - Alguien Real (Baby_ I'm In Love),383.52000000000555,Alejandro Fernandez - Eres,333.06000000000387,David Civera - Bye Bye,0.3528887382254147,Santana - Evil Ways,0.34047169874232525,Sergent Garcia - Adelita,0.3216757657470468,David Civera - Bye Bye,0.37048535861347703,Santana - Evil Ways,0.36557329543773953,The Cat Empire - The Rhythm,0.3428682751247191,Tego Calderon - Al Natural (Amended Version),270.21805312299125,Wilfrido Vargas - El Semáforo,260.68080593278813,Estopa - Gulere Gulere,245.76983025442905,Tego Calderon - Al Natural (Amended Version),240.35587120505159,Wilfrido Vargas - El Semáforo,228.35911835874015,Estopa - Gulere Gulere,227.8672958717908,Estopa - Gulere Gulere,0.48559781959256876,Tito Rojas - He Chocado Con La Vida,0.45200274545036806,Aterciopelados - El Diablo,0.42270121667298116,Estopa - Gulere Gulere,0.5044347592419145,Tito Rojas - He Chocado Con La Vida,0.46401445658311496,Aterciopelados - El Diablo,0.44557295688255455
TRQEQHH12903CA6CE5,SODBAHE12A8C132D34,AR6PJ8R1187FB5AD70,Shakira,Sombra De Ti,Donde Estan Los Ladrones,1998,213.75955,0.83317856089,0.804219797447,latin,Shakira; latin; spanish; pop; sad,295,90,52.335456,0,Los Van Van - El Negro Está Cocinando,2689.0,Victor Manuelle - Lloré Lloré,2671.0,Tego Calderon - Al Natural (Amended Version),2559.0,Los Van Van - El Negro Está Cocinando,2620.2437499999805,Victor Manuelle - Lloré Lloré,2606.8274999999853,Gilberto Santa Rosa - Desde Que No Estas,2482.3062499999946,Beatriz Luengo - Precisamente Ahora,0.8013854914793946,Malu - Llanto Lloro,0.7982155900206104,El Gran Combo De Puerto Rico - No Hay Manera,0.7961065139196237,Beatriz Luengo - Precisamente Ahora,0.8048195108405131,Malu - Llanto Lloro,0.801724820329005,El Gran Combo De Puerto Rico - No Hay Manera,0.7998933310265336,Willie Colon - Gitana,545.0845131730051,Gilberto Santa Rosa - Un Montón de Estrellas,520.1866222033257,Beatriz Luengo - Precisamente Ahora,520.1217692855375,Willie Colon - Gitana,495.47486542659414,Beatriz Luengo - Precisamente Ahora,488.79194872380845,Gilberto Santa Rosa - Un Montón de Estrellas,476.5148451744655,Los Van Van - Quien No Ha Dicho Una Mentira,0.6717903022509144,Beatriz Luengo - Precisamente Ahora,0.6220861771599129,Elvis Crespo - Te Vas,0.6092112731175869,Los Van Van - Quien No Ha Dicho Una Mentira,0.6846491784216403,Beatriz Luengo - Precisamente Ahora,0.6365380988268876,Elvis Crespo - Te Vas,0.6229409290181539
TRQMXBD128F145ECA2,SONBQQE12A6D4F7922,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Trapecista,Enrique Iglesias,1995,265.35138,0.827357260054,0.752927890401,latin,latin pop; latin; enrique; favourite; pop,182,57,32.124757,0,Victor Manuelle - Lloré Lloré,1460.0,Fanny Lu - Es Por Ti,1223.0,Intocable - Te Extrano,1134.0,Victor Manuelle - Lloré Lloré,1418.105000000007,Fanny Lu - Es Por Ti,1189.6100000000044,Intocable - Te Extrano,1098.0899999999986,Cabas - Guacamaya,0.8067290233381315,El sueño de Morfeo - Sonrisa especial,0.7606556118898028,Kudai - Volar,0.722880582767663,Cabas - Guacamaya,0.8107519604972093,El sueño de Morfeo - Sonrisa especial,0.7655637412106407,Kudai - Volar,0.728733969848113,Toby Love - Amores Como El Tuyo,434.1096893767404,Enrique Iglesias - Tu Vacio,421.42401906401926,Tego Calderon - Al Natural (Amended Version),414.4320429240509,Toby Love - Amores Como El Tuyo,403.9604601765009,Enrique Iglesias - Tu Vacio,397.73715980012634,Tego Calderon - Al Natural (Amended Version),380.41320164360377,Enrique Iglesias - Tu Vacio,0.6682789261642955,Cabas - Guacamaya,0.6501883104449947,Jennifer Lopez - Amarte Es Todo,0.6060662873861397,Enrique Iglesias - Tu Vacio,0.6808043370759882,Cabas - Guacamaya,0.6612664327844339,Jennifer Lopez - Amarte Es Todo,0.6182321103674419
TRSOTQI128E0789132,SOURGXB12A6701F9E5,ARJW1SP1187FB4CA51,Pink Martini,Anna (el negro zumbon),Hang On Little Tomato,2004,155.42812,0.782432392887,0.623894562804,latin,latin; jazz; lounge; world; samba,302,125,30.967725,0,Gloria Estefan - Nuevo Dia (New Day),1107.0,Enrique Iglesias - Miss You,998.0,Los Van Van - El Negro Está Cocinando,920.0,Gloria Estefan - Nuevo Dia (New Day),989.8937499999795,Enrique Iglesias - Miss You,876.2812499999958,Los Van Van - El Negro Está Cocinando,846.9687499999957,Inti Illimani - El Arado,0.5589757276617575,Rosana - A fuego lento (directo Las Ventas),0.5495209923490738,Ricardo Montaner - En el último lugar del mundo,0.49654312382174964,Inti Illimani - El Arado,0.5687488472595515,Rosana - A fuego lento (directo Las Ventas),0.558964734607865,Gloria Estefan - Nuevo Dia (New Day),0.5144103695797536,Juanes - Tu Y Yo,276.3267126266247,Gloria Estefan - Hoy,246.8703648402678,Carlos Vives - El Amor De Mi Tierra,236.94069275751121,Juanes - Tu Y Yo,226.7748318696206,Gloria Estefan - Hoy,213.8479887217034,Sergent Garcia - Adelita,200.48502731197252,Mecano - La Estación,0.3524321647866583,Thievery Corporation - Exilio,0.3503214473198565,Gloria Estefan - Hoy,0.32685759727583236,Mecano - La Estación,0.37377380447353953,Thievery Corporation - Exilio,0.3605767292148958,Gloria Estefan - Hoy,0.35759811916164574
TRSRORJ128E0791C74,SOMBFMU12A670214E6,ARDCFNZ1187FB3DDB0,Enrique Iglesias,La Chica De Ayer,Quizás,2002,240.92689,0.827357260054,0.794248176914,latin,spanish; latin; pop; latin pop; enrique,146,58,18.973666,0,Los Van Van - El Negro Está Cocinando,1065.0,David Bisbal - Quien Me Iba A Decir,956.0,Tego Calderon - Al Natural (Amended Version),778.0,Los Van Van - El Negro Está Cocinando,1036.499999999993,David Bisbal - Quien Me Iba A Decir,927.9999999999891,Alejandro Fernandez - Eres,752.8999999999805,Grupo Niche - Miserable,0.7618343590442123,Alejandra Guzman - Tu Eres Mi Luz,0.7432646076794985,Ricardo Arjona - Ayudame Freud,0.7294880492565168,Grupo Niche - Miserable,0.7668571851736232,Alejandra Guzman - Tu Eres Mi Luz,0.7472755860636138,Ricardo Arjona - Ayudame Freud,0.7355286639274755,David Bisbal - Quien Me Iba A Decir,368.36810196899245,Alejandro Fernandez - Eres,360.2250141007931,Willie Colon - Gitana,354.86948967577075,David Bisbal - Quien Me Iba A Decir,346.5665829430321,Alejandro Fernandez - Eres,341.35859469899424,Willie Colon - Gitana,326.18899788526375,Alejandro Fernandez - Eres,0.6198634849108725,Café Quijano - Lágrimas De Miel,0.6119070219564968,David Bisbal - Como La Primera Vez,0.5997621527995253,Alejandro Fernandez - Eres,0.6322514615168908,Café Quijano - Lágrimas De Miel,0.6224459282742609,David Bisbal - Como La Primera Vez,0.6129071281991496
TRUPWID128F4215874,SOPTXAZ12AF729F789,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Para De Jugar,Cosas Del Amor,1998,303.5424,0.827357260054,0.752927890401,latin,favourite; latin; rock; pop; spanish,295,63,50.408333,0,Elvis Crespo - Yo Me Morire,1696.0,Rey Ruiz - No Existe Un Lugar,1539.0,Enrique Iglesias - Miss You,1484.0,Elvis Crespo - Yo Me Morire,1638.816249999995,Rey Ruiz - No Existe Un Lugar,1477.9350000000209,Enrique Iglesias - Miss You,1361.0937500000095,Sanalejo - Mujer Calavera,0.6013846504476946,Gipsy Kings - Madre Mia,0.5978819416236274,Malu - No Voy A Cambiar,0.5891951870863984,Sanalejo - Mujer Calavera,0.6106130596152857,Gipsy Kings - Madre Mia,0.604483787776118,Malu - No Voy A Cambiar,0.5985746795899781,Willie Colon - Gitana,455.0291261872753,Victor Manuelle - Como Duele,442.8811217583762,Gilberto Santa Rosa - Un Montón de Estrellas,442.86464383800234,Willie Colon - Gitana,412.7977534996597,Bacilos - Pasos de gigantes,412.04875368119133,Victor Manuelle - Como Duele,406.551571158278,Enrique Iglesias - Al Despertar,0.5990443938940712,Pablo Milanés - Te Quiero Porque Te Quiero,0.5887818825699982,Luis Miguel - La Media Vuelta,0.5880556124211049,Enrique Iglesias - Al Despertar,0.6110944718647309,Pablo Milanés - Te Quiero Porque Te Quiero,0.6026928529157017,Luis Miguel - La Media Vuelta,0.5998291718701698
TRUQGGJ128F427E02B,SOOHKUS12A8C13AB12,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Lloro Por Ti,UNO (95/08),2008,247.40526,0.827357260054,0.752927890401,latin,latin; latin pop; balada; favourite; Ballad,229,56,44.136153,0,Victor Manuelle - Lloré Lloré,1816.0,Juanes - Tu Y Yo,1796.0,Huey Dunbar - A Cambio De Que,1666.0,Victor Manuelle - Lloré Lloré,1755.4849999999847,Juanes - Tu Y Yo,1735.4849999999826,Huey Dunbar - A Cambio De Que,1624.594999999996,Café Quijano - Vete De Mi,0.8070038367076842,Reik - Fui,0.7716727929981949,Natalia Oreiro - Por Verte Otra Vez,0.7480305380380678,Café Quijano - Vete De Mi,0.8111340524279981,Reik - Fui,0.7766371888415745,Natalia Oreiro - Por Verte Otra Vez,0.754094109404962,Willie Colon - Gitana,602.6956828227122,Juanes - Tu Y Yo,559.4051049518437,Aventura - Enséñame A Olvidar,539.8700098774675,Willie Colon - Gitana,557.6304012361052,Juanes - Tu Y Yo,523.0227311476124,Aventura - Enséñame A Olvidar,500.6301843066709,Ricardo Arjona - Amor de Tele,0.6764560627698851,Sanalejo - Mujer Calavera,0.6580741153541702,Carlos Ponce - Rezo Club Remix,0.6561868317993742,Ricardo Arjona - Amor de Tele,0.6867212848594236,Sanalejo - Mujer Calavera,0.6708682614746573,Carlos Ponce - Rezo Club Remix,0.6687807624338845
TRXMTST12903CCD9E1,SOPVLJP12A8C1358F4,AR6PJ8R1187FB5AD70,Shakira,Te Dejo Madrid,Hablamos De Madrid,2001,185.46893,0.83317856089,0.804219797447,latin,Shakira; latin; pop; sexy; catchy,200,66,30.512293,0,Huey Dunbar - A Cambio De Que,1242.0,Elvis Crespo - Yo Me Morire,1195.0,Victor Manuelle - Lloré Lloré,1104.0,Huey Dunbar - A Cambio De Que,1213.5624999999843,Elvis Crespo - Yo Me Morire,1160.468749999997,Victor Manuelle - Lloré Lloré,1062.437499999992,Sanalejo - Mujer Calavera,0.7802429872353571,Natalia Oreiro - Basta De Ti,0.7617791144494644,Ana Gabriel - Miedo,0.7536627887412888,Sanalejo - Mujer Calavera,0.7852584688314189,Natalia Oreiro - Basta De Ti,0.7665407811673396,Ana Gabriel - Miedo,0.7589095832130647,Gilberto Santa Rosa - Amor Mio No Te Vayas,467.15078088974155,Willie Colon - Gitana,458.3673548520387,Wilfrido Vargas - El Semáforo,433.88392787436123,Gilberto Santa Rosa - Amor Mio No Te Vayas,440.45158321226575,Willie Colon - Gitana,416.81179920520754,Elvis Crespo - Yo Me Morire,410.9077782238892,Elvis Crespo - Suavemente,0.6629825712352921,Gilberto Santa Rosa - Amor Mio No Te Vayas,0.6623525617907087,Carlos Ponce - Quiero,0.6513864493830906,Gilberto Santa Rosa - Amor Mio No Te Vayas,0.6752684264573231,Elvis Crespo - Suavemente,0.6735461987718506,Carlos Ponce - Quiero,0.6632043856193672
TRXQFEE128F145EC9A,SOJXCPV12A6D4F791D,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Alguien Como Tú,Cosas Del Amor,1998,289.27955,0.827357260054,0.752927890401,latin,favourite; latin; pop; beautiful; spanish,185,47,31.048349,0,Victor Manuelle - Lloré Lloré,1349.0,Tego Calderon - Al Natural (Amended Version),1167.0,Willie Colon - Gitana,1147.0,Victor Manuelle - Lloré Lloré,1308.4349999999915,Tego Calderon - Al Natural (Amended Version),1114.5399999999943,Willie Colon - Gitana,1096.9800000000089,Huey Dunbar - Amor De Siempre,0.6958311274118814,Camilo Sesto - No Sabes Cuanto Te Quiero,0.6628624488217135,Café Tacvba - Cometer suicidio,0.6607671308485722,Huey Dunbar - Amor De Siempre,0.7020804367392917,Camilo Sesto - No Sabes Cuanto Te Quiero,0.6706164254888761,Café Tacvba - Cometer suicidio,0.6666628668595068,Willie Colon - Gitana,477.39783476437367,Victor Manuelle - Como Duele,416.98588328977667,Juan Luis Guerra - Cancioncita De Amor,404.50964034580744,Willie Colon - Gitana,442.6793147460474,Victor Manuelle - Como Duele,387.11926637689186,Juan Luis Guerra - Cancioncita De Amor,380.3358295866698,Juan Luis Guerra - Como Yo,0.5960682529795691,Elvis Crespo - Luna Llena,0.5816036225522775,Carlos Vives - Maria Teresa,0.5747566110341029,Juan Luis Guerra - Como Yo,0.6074127048750652,Elvis Crespo - Luna Llena,0.5937178914064654,Carlos Vives - Maria Teresa,0.5874052296637435
TRYDDZE128F92F3B79,SOFBLLI12A58A7D19C,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Adicto,Addicted,2003,252.39465,0.827357260054,0.752927890401,latin,Latin Ballads,209,70,26.627054,0,Victor Manuelle - Lloré Lloré,1406.0,Los Van Van - El Negro Está Cocinando,1286.0,Juanes - Tu Y Yo,1237.0,Victor Manuelle - Lloré Lloré,1363.1075000000073,Los Van Van - El Negro Está Cocinando,1240.043750000007,Juanes - Tu Y Yo,1194.1075000000042,Aventura - Obsesion (English Remix_ Album Version),0.7900829710289126,Ricardo Arjona - Animal Nocturno,0.7802368295158653,KALIMBA - Llorar duele mas,0.7756429498665522,Aventura - Obsesion (English Remix_ Album Version),0.796114779262946,Ricardo Arjona - Animal Nocturno,0.7856641174982398,Aventura - Enséñame A Olvidar,0.781238165494532,Toby Love - Amores Como El Tuyo,477.7371472908429,Aventura - Obsesion (English Remix_ Album Version),468.6917822364027,Juanes - Tu Y Yo,455.71874616838267,Toby Love - Amores Como El Tuyo,443.6883595822909,Aventura - Obsesion (English Remix_ Album Version),433.328843416375,Juanes - Tu Y Yo,419.140182296413,David Bisbal - Como La Primera Vez,0.6371207169393883,Aventura - Obsesion (English Remix_ Album Version),0.6312853416833478,Gilberto Santa Rosa - Te Propongo,0.6125669211472576,David Bisbal - Como La Primera Vez,0.6516504705102009,Aventura - Obsesion (English Remix_ Album Version),0.6489083663155616,Maelo Ruiz - Sera Que Si,0.6273275742578681
TRYQVKS128F4259A11,SOXVXZS12AF72ABF9F,ARB054P1187B9AD32E,Santana,Evil Ways,The Birth Of Santana - The Complete Early Years,0,472.99873,0.803721934978,0.628900084526,latin,latin; rock; classic rock; santana; Latin Rock,173,64,26.944387,0,Enrique Iglesias - Miss You,1368.0,Thalia - Alguien Real (Baby_ I'm In Love),1294.0,RBD - Wanna Play,858.0,Enrique Iglesias - Miss You,1272.999999999996,Thalia - Alguien Real (Baby_ I'm In Love),1207.5999999999804,RBD - Wanna Play,770.0000000000045,Jennifer Lopez - Cariño,0.6120254899605937,Thalia - Alguien Real (Baby_ I'm In Love),0.5827914055572654,The Cat Empire - The Rhythm,0.5651702043304733,Jennifer Lopez - Cariño,0.6288319406450166,Thalia - Alguien Real (Baby_ I'm In Love),0.5993747618389178,The Cat Empire - The Rhythm,0.5859035853104089,Thalia - Alguien Real (Baby_ I'm In Love),76.61612186236601,Pink Martini - Anna (el negro zumbon),65.02510930409763,Thalia - Dance Dance (The Mexican) (Club Vocal Mix),57.35899753403843,Thalia - Alguien Real (Baby_ I'm In Love),46.973565366288874,Thalia - Dance Dance (The Mexican) (Club Vocal Mix),39.98622865852018,Pink Martini - Anna (el negro zumbon),39.44054346622555,Thalia - Dance Dance (The Mexican) (Club Vocal Mix),0.1299483403611033,Harry Belafonte - Angelina,0.12417090812919,Thalia - Alguien Real (Baby_ I'm In Love),0.1228982117485709,Thalia - Alguien Real (Baby_ I'm In Love),0.1854748219281376,Harry Belafonte - Angelina,0.18408547907388836,Thalia - Dance Dance (The Mexican) (Club Vocal Mix),0.17644320940288
